ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
v_sosvamansinort2677-fWyBW-1,,v_sosvamansinort2677,fWyBW,mań,mań,,"daughter-in-law, younger brother's wife; wife's or husband's younger brother's wife; older or younger brother's son's wife'",WogWb,,,,
v_sosvamansinort2677-fHZH-1,,v_sosvamansinort2677,fHZH,ɛ̄ŋkwāps,ɛ̄ŋkwāps,,,WogWb,,,,
v_sosvamansinort2677-fHyZH-1,,v_sosvamansinort2677,fHyZH,wāps,wāps,,son-in-law; sister's husband; husband's younger sister's husband; husband's older sister's husband; father's sister's husband',WogWb,,,,
v_sosvamansinort2677-fHeBW-1,,v_sosvamansinort2677,fHeBW,ɔ̄nip,ɔ̄nip,,mother-in-law; wife's brother's wife'; husband's older brother's wife; husband's father's older brother's wife; husband's father's sister; husband's mother's younger brother's wife'f,WogWb,,,,
v_southsaamisout2674-mG-1,,v_southsaamisout2674,mG,åerpenh,åerpenh,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mB-1,,v_southsaamisout2674,mB,vïelle,vïelle,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mZ-1,,v_southsaamisout2674,mZ,åabpa,åabpa,,359,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-meB-1,,v_southsaamisout2674,meB,stoere-vïelle,stoere-vïelle,,293,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-meZ-1,,v_southsaamisout2674,meZ,stoere-åabpa,stoere-åabpa,,293,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mP-1,,v_southsaamisout2674,mP,eejhtegh,eejhtegh,,73,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mF-1,,v_southsaamisout2674,mF,aehtjie,aehtjie,,21,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mM-1,,v_southsaamisout2674,mM,tjidtjie,tjidtjie,,313,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mM-2,,v_southsaamisout2674,mM,"måare, mååre",måare,,196,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mM-3,,v_southsaamisout2674,mM,"måare, mååre",mååre,,196,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mC-1,,v_southsaamisout2674,mC,maana,maana,,182,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mS-1,,v_southsaamisout2674,mS,baernie,baernie,,28,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mS-2,,v_southsaamisout2674,mS,elkie,elkie,,74married son',bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mD-1,,v_southsaamisout2674,mD,nïejte,nïejte,,204,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mD-2,,v_southsaamisout2674,mD,daktere,daktere,,57married daughter',bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mA-1,,v_southsaamisout2674,mA,maadter-aahka,maadter-aahka,,181,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mA-2,,v_southsaamisout2674,mA,maadter-aajja,maadter-aajja,,181,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mA-3,,v_southsaamisout2674,mA,maadter-aehtjie,maadter-aehtjie,,181,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFF-1,,v_southsaamisout2674,mFF,aajja,aajja,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFF-2,,v_southsaamisout2674,mFF,aehtj-aajja,aehtj-aajja,,21,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFM-1,,v_southsaamisout2674,mFM,aahka,aahka,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFM-2,,v_southsaamisout2674,mFM,aehtj-aahka,aehtj-aahka,,21,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMF-1,,v_southsaamisout2674,mMF,aajja,aajja,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMF-2,,v_southsaamisout2674,mMF,tjidt'-aajja,tjidt'-aajja,,313,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMM-1,,v_southsaamisout2674,mMM,aahka,aahka,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMM-2,,v_southsaamisout2674,mMM,tjidt'-aahka,tjidt'-aahka,,313,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mCC-1,,v_southsaamisout2674,mCC,aajjove,aajjove,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFZ-1,,v_southsaamisout2674,mFZ,seasa,seasa,,251,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMB-1,,v_southsaamisout2674,mMB,jyöne,jyöne,,151,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFeB-1,,v_southsaamisout2674,mFeB,jiekie,jiekie,,144,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFyB-1,,v_southsaamisout2674,mFyB,tjietsie,tjietsie,,314,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMeZ-1,,v_southsaamisout2674,mMeZ,gåeskie,gåeskie,,120,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMyZ-1,,v_southsaamisout2674,mMyZ,muahra,muahra,,193,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mZS-1,,v_southsaamisout2674,mZS,"neapede, neapere",neapede,,203,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mZS-2,,v_southsaamisout2674,mZS,"neapede, neapere",neapere,,203,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mZD-1,,v_southsaamisout2674,mZD,"neapede, neapere",neapede,,203,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mZD-2,,v_southsaamisout2674,mZD,"neapede, neapere",neapere,,203,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-meBS-1,,v_southsaamisout2674,meBS,tjietsuve,tjietsuve,,314,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-myBS-1,,v_southsaamisout2674,myBS,jiekuve,jiekuve,,145,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-meBD-1,,v_southsaamisout2674,meBD,tjietsuve,tjietsuve,,314,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-myBD-1,,v_southsaamisout2674,myBD,jiekuve,jiekuve,,145,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFZD-1,,v_southsaamisout2674,mFZD,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFZD-2,,v_southsaamisout2674,mFZD,"åerpele, åerbielie",åerpele,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFZD-3,,v_southsaamisout2674,mFZD,"åerpele, åerbielie",åerbielie,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFBD-1,,v_southsaamisout2674,mFBD,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFBD-2,,v_southsaamisout2674,mFBD,"åerpele, åerbielie",åerpele,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFBD-3,,v_southsaamisout2674,mFBD,"åerpele, åerbielie",åerbielie,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMBD-1,,v_southsaamisout2674,mMBD,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMBD-2,,v_southsaamisout2674,mMBD,"åerpele, åerbielie",åerpele,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMBD-3,,v_southsaamisout2674,mMBD,"åerpele, åerbielie",åerbielie,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMZD-1,,v_southsaamisout2674,mMZD,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMZD-2,,v_southsaamisout2674,mMZD,"åerpele, åerbielie",åerpele,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMZD-3,,v_southsaamisout2674,mMZD,"åerpele, åerbielie",åerbielie,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFBS-1,,v_southsaamisout2674,mFBS,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFBS-2,,v_southsaamisout2674,mFBS,"vielpele, vielbielie, jielpele, jielbielie",vielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFBS-3,,v_southsaamisout2674,mFBS,"vielpele, vielbielie, jielpele, jielbielie",vielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFBS-4,,v_southsaamisout2674,mFBS,"vielpele, vielbielie, jielpele, jielbielie",jielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFBS-5,,v_southsaamisout2674,mFBS,"vielpele, vielbielie, jielpele, jielbielie",jielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFZS-1,,v_southsaamisout2674,mFZS,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFZS-2,,v_southsaamisout2674,mFZS,"vielpele, vielbielie, jielpele, jielbielie",vielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFZS-3,,v_southsaamisout2674,mFZS,"vielpele, vielbielie, jielpele, jielbielie",vielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFZS-4,,v_southsaamisout2674,mFZS,"vielpele, vielbielie, jielpele, jielbielie",jielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFZS-5,,v_southsaamisout2674,mFZS,"vielpele, vielbielie, jielpele, jielbielie",jielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMBS-1,,v_southsaamisout2674,mMBS,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMBS-2,,v_southsaamisout2674,mMBS,"vielpele, vielbielie, jielpele, jielbielie",vielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMBS-3,,v_southsaamisout2674,mMBS,"vielpele, vielbielie, jielpele, jielbielie",vielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMBS-4,,v_southsaamisout2674,mMBS,"vielpele, vielbielie, jielpele, jielbielie",jielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMBS-5,,v_southsaamisout2674,mMBS,"vielpele, vielbielie, jielpele, jielbielie",jielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMZS-1,,v_southsaamisout2674,mMZS,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMZS-2,,v_southsaamisout2674,mMZS,"vielpele, vielbielie, jielpele, jielbielie",vielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMZS-3,,v_southsaamisout2674,mMZS,"vielpele, vielbielie, jielpele, jielbielie",vielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMZS-4,,v_southsaamisout2674,mMZS,"vielpele, vielbielie, jielpele, jielbielie",jielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMZS-5,,v_southsaamisout2674,mMZS,"vielpele, vielbielie, jielpele, jielbielie",jielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mE-1,,v_southsaamisout2674,mE,paarre-bielie,paarre-bielie,,224,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mE-2,,v_southsaamisout2674,mE,gaalletjh-guejmie,gaalletjh-guejmie,,83,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mH-1,,v_southsaamisout2674,mH,gaalla,gaalla,,83,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mH-2,,v_southsaamisout2674,mH,geelle,geelle,,96,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mW-1,,v_southsaamisout2674,mW,geellege,geellege,,83,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mHF-1,,v_southsaamisout2674,mHF,voehpe,voehpe,,346,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mHM-1,,v_southsaamisout2674,mHM,vuanove,vuanove,,349,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mWF-1,,v_southsaamisout2674,mWF,voehpe,voehpe,,346,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mWM-1,,v_southsaamisout2674,mWM,vuanove,vuanove,,349,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-meBW-1,,v_southsaamisout2674,meBW,sïbjege,sïbjege,,252,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-myBW-1,,v_southsaamisout2674,myBW,mænnja,mænnja,,196,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-meZH-1,,v_southsaamisout2674,meZH,maake,maake,,181–182,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-myZH-1,,v_southsaamisout2674,myZH,vïjve,vïjve,,344,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mWeB-1,,v_southsaamisout2674,mWeB,vööhpedimmie,vööhpedimmie,,353,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mWyB-1,,v_southsaamisout2674,mWyB,maake,maake,,181–182,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mWyB-2,,v_southsaamisout2674,mWyB,maaketje,maaketje,,182,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mWeZ-1,,v_southsaamisout2674,mWeZ,vöönteme,vöönteme,,354,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mWyZ-1,,v_southsaamisout2674,mWyZ,nååte,nååte,,220,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mHeB-1,,v_southsaamisout2674,mHeB,vööhpedimmie,vööhpedimmie,,353,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mHyB-1,,v_southsaamisout2674,mHyB,sïbjege,sïbjege,,252,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mHeZ-1,,v_southsaamisout2674,mHeZ,vöönteme,vöönteme,,354,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mHyZ-1,,v_southsaamisout2674,mHyZ,"månnja, mannja",månnja,,198,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mHyZ-2,,v_southsaamisout2674,mHyZ,"månnja, mannja",mannja,,198,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFW_notM-1,,v_southsaamisout2674,mFW_notM,tjidtjie-bielie,tjidtjie-bielie,,313,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMH_notF-1,,v_southsaamisout2674,mMH_notF,aehtjie-bielie,aehtjie-bielie,,21,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mSW-1,,v_southsaamisout2674,mSW,mænnja,mænnja,,196,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mSWM-1,,v_southsaamisout2674,mSWM,laatjoe,laatjoe,,165,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mSWF-1,,v_southsaamisout2674,mSWF,laatjoe,laatjoe,,165,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mDH-1,,v_southsaamisout2674,mDH,vïjve,vïjve,,344,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mDHM-1,,v_southsaamisout2674,mDHM,laatjoe,laatjoe,,165,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mDHF-1,,v_southsaamisout2674,mDHF,laatjoe,laatjoe,,165,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mFBW-1,,v_southsaamisout2674,mFBW,jijmie,jijmie,,146,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mMBW-1,,v_southsaamisout2674,mMBW,jijmie,jijmie,,146,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mWBW-1,,v_southsaamisout2674,mWBW,vöörpedimmie,vöörpedimmie,,354,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mHBW-1,,v_southsaamisout2674,mHBW,gaaloejööne,gaaloejööne,,83,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-mHZH-1,,v_southsaamisout2674,mHZH,vöörpedimmie,vöörpedimmie,,354,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fG-1,,v_southsaamisout2674,fG,åerpenh,åerpenh,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fB-1,,v_southsaamisout2674,fB,vïelle,vïelle,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fZ-1,,v_southsaamisout2674,fZ,åabpa,åabpa,,359,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-feB-1,,v_southsaamisout2674,feB,stoere-vïelle,stoere-vïelle,,293,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-feZ-1,,v_southsaamisout2674,feZ,stoere-åabpa,stoere-åabpa,,293,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fP-1,,v_southsaamisout2674,fP,eejhtegh,eejhtegh,,73,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fF-1,,v_southsaamisout2674,fF,aehtjie,aehtjie,,21,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fM-1,,v_southsaamisout2674,fM,tjidtjie,tjidtjie,,313,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fM-2,,v_southsaamisout2674,fM,"måare, mååre",måare,,196,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fM-3,,v_southsaamisout2674,fM,"måare, mååre",mååre,,196,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fC-1,,v_southsaamisout2674,fC,maana,maana,,182,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fS-1,,v_southsaamisout2674,fS,baernie,baernie,,28,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fS-2,,v_southsaamisout2674,fS,elkie,elkie,,74 married son',bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fD-1,,v_southsaamisout2674,fD,nïejte,nïejte,,204,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fD-2,,v_southsaamisout2674,fD,daktere,daktere,,57 married daughter',bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fA-1,,v_southsaamisout2674,fA,maadter-aahka,maadter-aahka,,181,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fA-2,,v_southsaamisout2674,fA,maadter-aajja,maadter-aajja,,181,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fA-3,,v_southsaamisout2674,fA,maadter-aehtjie,maadter-aehtjie,,181,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFF-1,,v_southsaamisout2674,fFF,aajja,aajja,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFF-2,,v_southsaamisout2674,fFF,aehtj-aajja,aehtj-aajja,,21,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFM-1,,v_southsaamisout2674,fFM,aahka,aahka,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFM-2,,v_southsaamisout2674,fFM,aehtj-aahka,aehtj-aahka,,21,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMF-1,,v_southsaamisout2674,fMF,aajja,aajja,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMF-2,,v_southsaamisout2674,fMF,tjidt'-aajja,tjidt'-aajja,,313,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMM-1,,v_southsaamisout2674,fMM,aahka,aahka,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMM-2,,v_southsaamisout2674,fMM,tjidt'-aahka,tjidt'-aahka,,313,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fCC-1,,v_southsaamisout2674,fCC,aahkove,aahkove,,17,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFZ-1,,v_southsaamisout2674,fFZ,seasa,seasa,,251,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMB-1,,v_southsaamisout2674,fMB,jyöne,jyöne,,151,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFeB-1,,v_southsaamisout2674,fFeB,jiekie,jiekie,,144,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFyB-1,,v_southsaamisout2674,fFyB,tjietsie,tjietsie,,314,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMeZ-1,,v_southsaamisout2674,fMeZ,gåeskie,gåeskie,,120,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMyZ-1,,v_southsaamisout2674,fMyZ,muahra,muahra,,193,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fBS-1,,v_southsaamisout2674,fBS,sïesele,sïesele,,254,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fBD-1,,v_southsaamisout2674,fBD,sïesele,sïesele,,254,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-feZS-1,,v_southsaamisout2674,feZS,"moehrele, moetele",moehrele,,191,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-feZS-2,,v_southsaamisout2674,feZS,"moehrele, moetele",moetele,,191,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fyZS-1,,v_southsaamisout2674,fyZS,gåeskuve,gåeskuve,,120,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-feZD-1,,v_southsaamisout2674,feZD,"moehrele, moetele",moehrele,,191,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-feZD-2,,v_southsaamisout2674,feZD,"moehrele, moetele",moetele,,191,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fyZD-1,,v_southsaamisout2674,fyZD,gåeskuve,gåeskuve,,191,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFZD-1,,v_southsaamisout2674,fFZD,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFZD-2,,v_southsaamisout2674,fFZD,"åerpele, åerbielie",åerpele,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFZD-3,,v_southsaamisout2674,fFZD,"åerpele, åerbielie",åerbielie,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFBD-1,,v_southsaamisout2674,fFBD,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFBD-2,,v_southsaamisout2674,fFBD,"åerpele, åerbielie",åerpele,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFBD-3,,v_southsaamisout2674,fFBD,"åerpele, åerbielie",åerbielie,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMBD-1,,v_southsaamisout2674,fMBD,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMBD-2,,v_southsaamisout2674,fMBD,"åerpele, åerbielie",åerpele,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMBD-3,,v_southsaamisout2674,fMBD,"åerpele, åerbielie",åerbielie,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMZD-1,,v_southsaamisout2674,fMZD,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMZD-2,,v_southsaamisout2674,fMZD,"åerpele, åerbielie",åerpele,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMZD-3,,v_southsaamisout2674,fMZD,"åerpele, åerbielie",åerbielie,,362,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFBS-1,,v_southsaamisout2674,fFBS,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFBS-2,,v_southsaamisout2674,fFBS,"vielpele, vielbielie, jielpele, jielbielie",vielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFBS-3,,v_southsaamisout2674,fFBS,"vielpele, vielbielie, jielpele, jielbielie",vielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFBS-4,,v_southsaamisout2674,fFBS,"vielpele, vielbielie, jielpele, jielbielie",jielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFBS-5,,v_southsaamisout2674,fFBS,"vielpele, vielbielie, jielpele, jielbielie",jielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFZS-1,,v_southsaamisout2674,fFZS,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFZS-2,,v_southsaamisout2674,fFZS,"vielpele, vielbielie, jielpele, jielbielie",vielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFZS-3,,v_southsaamisout2674,fFZS,"vielpele, vielbielie, jielpele, jielbielie",vielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFZS-4,,v_southsaamisout2674,fFZS,"vielpele, vielbielie, jielpele, jielbielie",jielpele,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fFZS-5,,v_southsaamisout2674,fFZS,"vielpele, vielbielie, jielpele, jielbielie",jielbielie,,342,bergsland_aarjelsaemien-daaroen_1993,,,,
v_southsaamisout2674-fMBS-1,,v_southsaamisout2674,fMBS,aajkohke,aajkohke,,18,bergsland_aarjelsaemien-daaroen_1993,,,,
